original_order,file,filetype,language,corpus,participant,.,sex,.,.,role,.,name,line,token,environment,tier,stem,nullovert,animacy,person,number,tma,reference_utt,reference_turn,embedding,notes
1367,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,708,.,"no, mirá, te fanta [: falta] .%mor: co|no=no cm|cm co|mirá cm|cm pro:obj|te=you v|falta-3S&PRES=be_lacking .",%mor:,0,,,0,0,0,,,,
1368,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,708,v|falta-3s&pres=be_lacking,"no, mirá, te fanta [: falta] .%mor: co|no=no cm|cm co|mirá cm|cm pro:obj|te=you v|falta-3S&PRES=be_lacking .",%svd:,faltar,na,na,na,na,na,na,na,na,gustar-type verb
1369,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,711,v|falta-3s&pres=be_lacking,me falta ?%mor: pro:obj|me=me v|falta-3S&PRES=be_lacking ?,%mor:,0,,,0,0,0,,,,
1370,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,711,v|falta-3s&pres=be_lacking,me falta ?%mor: pro:obj|me=me v|falta-3S&PRES=be_lacking ?,%svd:,faltar,na,na,na,na,na,na,na,na,gustar-type verb
1371,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,713,.,sí .%mor: co|sí=yes .,%mor:,0,,,0,0,0,,,,
1372,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,718,cop|esta-3s&pres=be,ahí está bien ?%mor: adv|ahí=there cop|esta-3S&PRES=be adv|bien=well ?,%mor:,0,,,0,0,0,,,,
1373,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,718,cop|esta-3s&pres=be,ahí está bien ?%mor: adv|ahí=there cop|esta-3S&PRES=be adv|bien=well ?,%svd:,estar,0,0,3,s,pres,,,,
1374,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,720,.,+< xxx esta mano .%mor: det:dem|este-f=this n|mano&f=hand .,%mor:,0,,,0,0,0,,,,
1375,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,729,.,"&con, y pero, pero contame Ara(celi) por qué .%mor: cm|cm coord|y=and conj|pero=but cm|cm conj|pero=but imp|conta-2S&IMP~pro:clit|1S=count_tell n:prop|Araceli prep|por=for pro:int|qué=what .",%mor:,0,,,0,0,0,,,,
1376,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,733,v|conta-1p&pres&pret=count_tell,ya contamos todo !%mor: adv|ya=already v|conta-1P&PRES&PRET=count_tell pro:indef|todo-m=all !,%mor:,0,,,0,0,0,,,,
1377,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,733,v|conta-1p&pres&pret=count_tell,ya contamos todo !%mor: adv|ya=already v|conta-1P&PRES&PRET=count_tell pro:indef|todo-m=all !,%svd:,contar,0,1,1,p,pres,,,,
1378,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,736,v|conta-1p&pres&pret=count_tell,"&jejeje, no contamos nada !%mor: cm|cm co|no=no v|conta-1P&PRES&PRET=count_tell pro:indef|nada=nothing !",%mor:,0,,,0,0,0,,,,
1379,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,736,v|conta-1p&pres&pret=count_tell,"&jejeje, no contamos nada !%mor: cm|cm co|no=no v|conta-1P&PRES&PRET=count_tell pro:indef|nada=nothing !",%svd:,contar,0,1,1,p,pres,,,,
1380,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,739,.,"no me contaste nada, todavía .%mor: adv|no=no pro:obj|me=me v|conta-2S&PRET=count_tell pro:indef|nada=nothing cm|cm adv|todavía=still .",%mor:,0,,,0,0,0,,,,
1381,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,739,v|conta-2s&pret=count_tell,"no me contaste nada, todavía .%mor: adv|no=no pro:obj|me=me v|conta-2S&PRET=count_tell pro:indef|nada=nothing cm|cm adv|todavía=still .",%svd:,contar,0,1,2,s,pret,,switch,,
1382,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,742,v|conta-1p&pres&pret=count_tell,contamos todo ya !%mor: v|conta-1P&PRES&PRET=count_tell pro:indef|todo-m=all adv|ya=already !,%mor:,0,,,0,0,0,,,,
1383,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,742,v|conta-1p&pres&pret=count_tell,contamos todo ya !%mor: v|conta-1P&PRES&PRET=count_tell pro:indef|todo-m=all adv|ya=already !,%svd:,contar,0,1,1,p,pres,,,,
1384,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,745,v|pode-1p&pas=can,"todo, de todo, de todo, de todo lo que podíamos contar ya lo   contamos ?%mor: pro:indef|todo-m=all cm|cm prep|de=of pro:indef|todo-m=all cm|cm prep|de=of pro:indef|todo-m=all cm|cm prep|de=of pro:indef|todo-m=all pro:obj|lo&m=him pro:rel|que=that v|pode-1P&PAS=can inf|conta-INF=count_tell adv|ya=already pro:obj|lo&m=him v|conta-1P&PRES&PRET=count_tell ?",%mor:,0,,,0,0,0,,,,
1385,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,745,v|pode-1p&pas=can,"todo, de todo, de todo, de todo lo que podíamos contar ya lo   contamos ?%mor: pro:indef|todo-m=all cm|cm prep|de=of pro:indef|todo-m=all cm|cm prep|de=of pro:indef|todo-m=all cm|cm prep|de=of pro:indef|todo-m=all pro:obj|lo&m=him pro:rel|que=that v|pode-1P&PAS=can inf|conta-INF=count_tell adv|ya=already pro:obj|lo&m=him v|conta-1P&PRES&PRET=count_tell ?",%svd:,poder,0,1,1,p,pas,,,,
1386,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,745,v|conta-1p&pres&pret=count_tell,"todo, de todo, de todo, de todo lo que podíamos contar ya lo   contamos ?%mor: pro:indef|todo-m=all cm|cm prep|de=of pro:indef|todo-m=all cm|cm prep|de=of pro:indef|todo-m=all cm|cm prep|de=of pro:indef|todo-m=all pro:obj|lo&m=him pro:rel|que=that v|pode-1P&PAS=can inf|conta-INF=count_tell adv|ya=already pro:obj|lo&m=him v|conta-1P&PRES&PRET=count_tell ?",%svd:,contar,0,1,1,p,pres,same,same,,
1387,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,752,.,sí .%mor: co|sí=yes .,%mor:,0,,,0,0,0,,,,
1388,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,755,.,"ahí cómo, cómo se, dónde se, esperá .%mor: adv|ahí=there co|cómo cm|cm pro:int|cómo=how pro:refl|se=itself cm|cm pro:int|dónde=where pro:refl|se=itself cm|cm imp|espera-2S&IMP=wait .",%mor:,0,,,0,0,0,,,,
1389,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,759,aux|esta-2s&pres=be,qué estás buscando ?%mor: pro:int|qué=what aux|esta-2S&PRES=be part|busca-PROG=search ?,%mor:,0,,,0,0,0,,,,
1390,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,759,aux|esta-2s&pres=be,qué estás buscando ?%mor: pro:int|qué=what aux|esta-2S&PRES=be part|busca-PROG=search ?,%svd:,estar,0,1,2,s,pres,,,,
1391,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,761,.,"cómo, xxx .%mor: pro:int|cómo=how cm|cm .",%mor:,0,,,0,0,0,,,,
1392,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,767,cop|se-3p&pres=be,"bien, de qué color son +/.%mor: adv|bien=well cm|cm prep|de=of pro:int|qué=what n|color&m=hue cop|se-3P&PRES=be +/.",%mor:,0,,,0,0,0,,,,
1393,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,767,cop|se-3p&pres=be,"bien, de qué color son +/.%mor: adv|bien=well cm|cm prep|de=of pro:int|qué=what n|color&m=hue cop|se-3P&PRES=be +/.",%svd:,ser,na,na,na,na,na,na,na,na,can't analyze
1394,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,770,.,+< xxx .,%mor:,0,,,0,0,0,,,,
1395,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,771,cop|se-3p&pres=be,estas qué son ?%mor: det:dem|este-f-PL=this pro:int|qué=what cop|se-3P&PRES=be ?,%mor:,0,,,0,0,0,,,,
1396,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,771,cop|se-3p&pres=be,estas qué son ?%mor: det:dem|este-f-PL=this pro:int|qué=what cop|se-3P&PRES=be ?,%svd:,ser,DP-dem,0,3,p,pres,,,,
1397,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,778,.,"no, este .%mor: co|no=no cm|cm det:dem|este=this .",%mor:,0,,,0,0,0,,,,
1398,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,782,.,"no, para pinta(r) .%mor: co|no=no cm|cm prep|para=for inf|pinta-INF=paint .",%mor:,0,,,0,0,0,,,,
1399,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,784,.,&uuuuuum .,%mor:,0,,,0,0,0,,,,
1400,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,787,v|parece-3s&pres=seem,"me parece que tal vez este, no ?%mor: pro:obj|me=me v|parece-3S&PRES=seem prep|que=than det:dem|tal=such n|vez&f=turn det:dem|este=this cm|cm co|no=no ?",%mor:,0,,,0,0,0,,,,
1401,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,787,v|parece-3s&pres=seem,"me parece que tal vez este, no ?%mor: pro:obj|me=me v|parece-3S&PRES=seem prep|que=than det:dem|tal=such n|vez&f=turn det:dem|este=this cm|cm co|no=no ?",%svd:,parecer,na,na,na,na,na,na,na,na,gustar-type verb
1402,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,790,.,mirá .%mor: co|mirá .,%mor:,0,,,0,0,0,,,,
1403,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,792,.,no .%mor: adv|no=no .,%mor:,0,,,0,0,0,,,,
1404,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,794,.,+< para pintar esto .%mor: prep|para=for inf|pinta-INF=paint pro:dem|esto=this_one .,%mor:,0,,,0,0,0,,,,
1405,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,796,.,no .%mor: adv|no=no .,%mor:,0,,,0,0,0,,,,
1406,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,798,10:00,no ?%com: Timestamp 10:00.,%com:,0,,,0,0,0,,,,
1407,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,807,.,sí .%mor: co|sí=yes .,%mor:,0,,,0,0,0,,,,
1408,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,813,v|pinta-1s&pres=paint,y yo qué pinto ahora ?%mor: coord|y=and pro:sub|yo=I pro:int|qué=what v|pinta-1S&PRES=paint adv|ahora=now ?,%mor:,0,,,0,0,0,,,,
1409,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,813,v|pinta-1s&pres=paint,y yo qué pinto ahora ?%mor: coord|y=and pro:sub|yo=I pro:int|qué=what v|pinta-1S&PRES=paint adv|ahora=now ?,%svd:,pintar,1,1,1,s,pres,,,,
1410,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,816,.,decime .%mor: ?|decime .,%mor:,0,,,0,0,0,,,,
1411,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,818,v|pode-1s&pres=can,puedo pintar con este ?%mor: v|pode-1S&PRES=can inf|pinta-INF=paint prep|con=with det:dem|este=this ?,%mor:,0,,,0,0,0,,,,
1412,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,818,v|pode-1s&pres=can,puedo pintar con este ?%mor: v|pode-1S&PRES=can inf|pinta-INF=paint prep|con=with det:dem|este=this ?,%svd:,poder,0,,1,s,pres,,switch,,
1413,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,821,v|gusta-3s&pres=like,este color me re gusta !%mor: det:dem|este=this n|color&m=hue pro:obj|me=me adv|re=really v|gusta-3S&PRES=like !,%mor:,0,,,0,0,0,,,,
1414,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,821,v|gusta-3s&pres=like,este color me re gusta !%mor: det:dem|este=this n|color&m=hue pro:obj|me=me adv|re=really v|gusta-3S&PRES=like !,%svd:,gustar,na,na,na,na,na,na,na,na,gustar-type verb
1415,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,824,.,+< xxx .,%mor:,0,,,0,0,0,,,,
1416,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,825,.,no .%mor: adv|no=no .,%mor:,0,,,0,0,0,,,,
1417,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,829,v|i-2s&pres=go,vas a rompe(r) !%mor: v|i-2S&PRES=go aprep|a=to inf|rompe-INF=break !,%mor:,0,,,0,0,0,,,,
1418,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,829,v|i-2s&pres=go,vas a rompe(r) !%mor: v|i-2S&PRES=go aprep|a=to inf|rompe-INF=break !,%svd:,ir,0,1,2,s,pres,,,,null object
1419,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,831,.,&jejejjejej .,%mor:,0,,,0,0,0,,,,
1420,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,834,v|pinta-1s&pres=paint,con qué color pinto ?%mor: prep|con=with pro:int|qué=what n|color&m=hue v|pinta-1S&PRES=paint ?,%mor:,0,,,0,0,0,,,,
1421,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,834,v|pinta-1s&pres=paint,con qué color pinto ?%mor: prep|con=with pro:int|qué=what n|color&m=hue v|pinta-1S&PRES=paint ?,%svd:,pintar,0,1,1,s,pres,,,,
1422,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,837,.,"espera, voy a ver si xxx .%mor: v|espera-3S&PRES=wait cm|cm v|i-1S&PRES=go aprep|a=to inf|ve-INF=see conj|si=if .",%mor:,0,,,0,0,0,,,,
1423,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,837,v|espera-3s&pres=wait,"espera, voy a ver si xxx .%mor: v|espera-3S&PRES=wait cm|cm v|i-1S&PRES=go aprep|a=to inf|ve-INF=see conj|si=if .",%svd:,esperar,na,na,na,na,na,na,na,na,tag error
1424,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,837,v|i-1s&pres=go,"espera, voy a ver si xxx .%mor: v|espera-3S&PRES=wait cm|cm v|i-1S&PRES=go aprep|a=to inf|ve-INF=see conj|si=if .",%svd:,ir,0,1,1,s,pres,switch,switch,,
1425,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,842,.,"sí, mirá su mano .%mor: co|sí=yes cm|cm co|mirá det:poss|su&3S=his n|mano&f=hand .",%mor:,0,,,0,0,0,,,,
1426,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,844,.,"bueno, pero entonces sigo pintando con este .%mor: co|bueno=good cm|cm conj|pero=but adv|entonces=then v|segui-1S&PRES=follow part|pinta-PROG=paint prep|con=with det:dem|este=this .",%mor:,0,,,0,0,0,,,,
1427,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,844,v|segui-1s&pres=follow,"bueno, pero entonces sigo pintando con este .%mor: co|bueno=good cm|cm conj|pero=but adv|entonces=then v|segui-1S&PRES=follow part|pinta-PROG=paint prep|con=with det:dem|este=this .",%svd:,seguir,0,1,1,s,pres,,,,
1428,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,848,.,con el que estábamos pintando .%mor: prep|con=with det:art|el&m&SG=the prep|que=than aux|esta-1P&PAS=be part|pinta-PROG=paint .,%mor:,0,,,0,0,0,,,,
1429,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,848,aux|esta-1p&pas=be,con el que estábamos pintando .%mor: prep|con=with det:art|el&m&SG=the prep|que=than aux|esta-1P&PAS=be part|pinta-PROG=paint .,%svd:,estar,0,1,1,p,pas,,switch,,
1430,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,853,.,"no, no .%mor: co|no=no cm|cm co|no=no .",%mor:,0,,,0,0,0,,,,
1431,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,855,v|i-2s&pret=go,"y entonces hoy no fuiste al jardín, Ara(celi) ?%mor: coord|y=and adv|entonces=then adv|hoy=today adv|no=no v|i-2S&PRET=go aprep|a~det:art|el&m=to n|jardín&m=garden cm|cm n:prop|Araceli ?",%mor:,0,,,0,0,0,,,,
1432,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,855,v|i-2s&pret=go,"y entonces hoy no fuiste al jardín, Ara(celi) ?%mor: coord|y=and adv|entonces=then adv|hoy=today adv|no=no v|i-2S&PRET=go aprep|a~det:art|el&m=to n|jardín&m=garden cm|cm n:prop|Araceli ?",%svd:,ir,0,1,2,s,pret,,,,
1433,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,859,.,no .%mor: adv|no=no .,%mor:,0,,,0,0,0,,,,
1434,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,861,v|hace-2s&pret=do,y qué hiciste hoy ?%mor: coord|y=and pro:int|qué=what v|hace-2S&PRET=do adv|hoy=today ?,%mor:,0,,,0,0,0,,,,
1435,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,861,v|hace-2s&pret=do,y qué hiciste hoy ?%mor: coord|y=and pro:int|qué=what v|hace-2S&PRET=do adv|hoy=today ?,%svd:,hacer,0,1,2,s,pret,,,,
1436,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,863,.,estaba pintando en mi ja(r)dín .%mor: cop|esta-13S&PAS=be part|pinta-PROG=paint prep|en=in det:poss|mi=my n|jardín&m=garden .,%mor:,0,,,0,0,0,,,,
1437,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,863,cop|esta-13s&pas=be,estaba pintando en mi ja(r)dín .%mor: cop|esta-13S&PAS=be part|pinta-PROG=paint prep|en=in det:poss|mi=my n|jardín&m=garden .,%svd:,estar,0,1,1,s,pas,,,,
1438,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,866,aux|esta-2s&pas=be,"pero entonces, estabas pintando en el jardín ?%mor: conj|pero=but adv|entonces=then cm|cm aux|esta-2S&PAS=be part|pinta-PROG=paint prep|en=in det:art|el&m&SG=the n|jardín&m=garden ?",%mor:,0,,,0,0,0,,,,
1439,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,866,aux|esta-2s&pas=be,"pero entonces, estabas pintando en el jardín ?%mor: conj|pero=but adv|entonces=then cm|cm aux|esta-2S&PAS=be part|pinta-PROG=paint prep|en=in det:art|el&m&SG=the n|jardín&m=garden ?",%svd:,estar,0,1,2,s,pas,,,,
1440,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,870,.,sí .%mor: co|sí=yes .,%mor:,0,,,0,0,0,,,,
1441,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,872,v|i-2s&pret=go,"entonces, fuiste !%mor: co|entonces cm|cm v|i-2S&PRET=go !",%mor:,0,,,0,0,0,,,,
1442,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,872,v|i-2s&pret=go,"entonces, fuiste !%mor: co|entonces cm|cm v|i-2S&PRET=go !",%svd:,ir,0,1,2,s,pret,,,,
1443,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,874,v|tene-13s&pas=have,"no, si no tenía mezcla se +...%mor: co|no=no cm|cm conj|si=if adv|no=no v|tene-13S&PAS=have n|mezcla&f=mixture pro:refl|se=itself +...",%mor:,0,,,0,0,0,,,,
1444,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,874,v|tene-13s&pas=have,"no, si no tenía mezcla se +...%mor: co|no=no cm|cm conj|si=if adv|no=no v|tene-13S&PAS=have n|mezcla&f=mixture pro:refl|se=itself +...",%svd:,tener,0,1,1,s,pas,,,,
1445,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,877,cop|se-3s&pres=be,"&aaah, para pinta(r) es !%mor: cm|cm prep|para=for inf|pinta-INF=paint cop|se-3S&PRES=be !",%mor:,0,,,0,0,0,,,,
1446,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,877,cop|se-3s&pres=be,"&aaah, para pinta(r) es !%mor: cm|cm prep|para=for inf|pinta-INF=paint cop|se-3S&PRES=be !",%svd:,ser,0,0,3,s,pres,,,,
1447,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,881,.,es un crayón blanco ese .%mor: cop|se-3S&PRES=be det:art|un&m=one n|crayón&m=crayon adj|blanco-m=white det:dem|ese=that .,%mor:,0,,,0,0,0,,,,
1448,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,881,cop|se-3s&pres=be,es un crayón blanco ese .%mor: cop|se-3S&PRES=be det:art|un&m=one n|crayón&m=crayon adj|blanco-m=white det:dem|ese=that .,%svd:,ser,DP-dem,0,3,s,pres,,,,
1449,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,886,.,"no, por si querés pintar con blanco .%mor: co|no=no cm|cm prep|por=for conj|si=if v|quere-2S&PRES=want inf|pinta-INF=paint prep|con=with adj|blanco-m=white .",%mor:,0,,,0,0,0,,,,
1450,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,INV,.,female,.,.,Investigator,.,.,886,v|quere-2s&pres=want,"no, por si querés pintar con blanco .%mor: co|no=no cm|cm prep|por=for conj|si=if v|quere-2S&PRES=want inf|pinta-INF=paint prep|con=with adj|blanco-m=white .",%svd:,querer,0,1,2,s,pres,,switch,,
1451,AG-MMU-2018-08-30-esp-MMU-tagged.cha,chi-inv,spa,change_corpus_later,CHI,4;03.25,.,.,.,Target_Child,.,.,889,cop|se-3s&pres=be,+< no es para bor(r)a(r) ?%mor: adv|no=no cop|se-3S&PRES=be prep|para=for inf|borra-INF=erase ?,%mor:,0,,,0,0,0,,,,
